Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales
TXN-16864,2024-09-29,September,Q3,2024,Middle East & Africa,South Africa,Johannesburg,Financial Services,Customer Support,Software Services,CyberShield Security,Mid-Market,Direct Sales,16019.22,3861.37,2825.97,2894.59,1552.63,1419.19,5018.1,31.33,16842.14,16019.22
TXN-16865,2024-09-29,September,Q3,2024,North America,USA,Chicago,Enterprise Solutions,Engineering,Software Services,Cloud Database Engine,Enterprise,Online Store,18646.31,3767.59,2616.73,2744.17,2459.66,1558.46,7959.36,42.69,18690.96,18646.31
TXN-16866,2024-09-29,September,Q3,2024,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Direct Sales,53990.39,19994.06,5821.81,9074.55,5599.47,2823.42,16276.55,30.15,59630.67,53990.39
TXN-16867,2024-09-30,September,Q3,2024,North America,USA,Chicago,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,Consumer,Online Store,81512.82,42502.02,16188.71,13490.93,9409.09,1989.2,7341.96,9.01,83634.73,81512.82
TXN-16868,2024-09-30,September,Q3,2024,asia pacific,India,Mumbai,Digital Services,Customer Support,Electronics,UltraBook Enterprise,Enterprise,Direct Sales,14621.59,9236.71,1564.02,1858.84,499.51,307.41,1654.61,11.32,14516.54,14621.59
TXN-16869,2024-09-30,September,Q3,2024,Europe,UK,London,Digital Services,Customer Support,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Partner Channel,24684.82,10236.88,4706.55,3398.63,73.19,1288.63,5054.13,20.47,25461.64,24684.82
TXN-16870,2024-09-30,September,Q3,2024,North America,USA,New York,Digital Services,Engineering,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,9943.12,5703.45,1267.27,1587.5,1076.04,245.75,1139.15,11.46,10112.04,9943.12
TXN-16871,2024-09-30,September,Q3,2024,Europe,UK,London,Financial Services,Sales,Software Services,AI Analytics Platform,SMB,Reseller Network,30724.7,8999.17,6268.14,3924.49,1641.25,1762.83,9770.07,31.8,29276.83,30724.7
TXN-16872,2024-09-30,September,Q3,2024,Asia Pacific,Singapore,Singapore,Consumer Goods,Operations,Electronics,4K Display Monitor,Mid-Market,Direct Sales,16254.94,11146.37,2215.1,1956.53,174.34,294.54,642.4,3.95,16247.75,16254.94
TXN-16873,2024-09-30,September,Q3,2024,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Marketing,Electronics,Wireless Headset Pro,Mid-Market,Reseller Network,17679.75,11940.03,3237.51,3200.38,1784.86,202.74,-900.91,-5.1,19787.25,17679.75
TXN-16874,2024-09-30,September,Q3,2024,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Sales,Software Services,CyberShield Security,Mid-Market,Partner Channel,18689.73,5173.04,2341.57,3526.18,1637.2,1830.1,5818.84,31.13,18317.19,18689.73
TXN-16875,2024-09-30,September,Q3,2024,North America,USA,Chicago,Consumer Goods,Sales,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Online Store,20968.7,8041.1,3595.78,4141.25,2339.31,983.25,4207.32,20.06,19770.47,20968.7
TXN-16876,2024-09-30,September,Q3,2024,Europe,Netherlands,Amsterdam,Consumer Goods,Marketing,Electronics,4K Display Monitor,Enterprise,Direct Sales,8794.92,6104.68,1474.26,1424.42,508.41,127.36,-335.8,-3.82,9346.1,8794.92
TXN-16877,2024-09-30,September,Q3,2024,North America,USA,San Francisco,Enterprise Solutions,Engineering,Electronics,Smart Hub Pro,SMB,Direct Sales,6880.14,4143.71,1019.54,1280.7,268.08,243.65,192.54,2.8,6327.32,6880.14
TXN-16878,2024-09-30,September,Q3,2024,Middle East & Africa,South Africa,Johannesburg,Financial Services,Engineering,Electronics,Smart Hub Pro,Mid-Market,Partner Channel,16383.7,10276.87,3028.96,2723.23,1708.03,517.81,-163.17,-1.0,17523.54,16383.7
TXN-16879,2024-09-30,September,Q3,2024,North America,Canada,Toronto,Enterprise Solutions,Sales,Electronics,Wireless Headset Pro,Enterprise,Partner Channel,1728.77,1015.66,189.46,311.52,50.32,90.47,121.66,7.04,1691.84,1728.77
TXN-16880,2024-09-30,September,Q3,2024,Asia Pacific,Singapore,Singapore,Financial Services,Customer Support,Hardware Systems,Server Rack X1,Mid-Market,Direct Sales,53381.37,31943.25,9461.99,6443.15,6143.69,1318.21,4214.77,7.9,51569.48,53381.37
TXN-16881,2024-09-30,September,Q3,2024,Asia Pacific,Singapore,Singapore,Financial Services,Operations,Software Services,SaaS ERP License,Mid-Market,Reseller Network,6295.78,992.96,965.2,762.5,310.72,439.74,3135.38,49.8,6443.92,6295.78
TXN-16882,2024-09-30,September,Q3,2024,North America,USA,New York,Consumer Goods,Customer Support,Software Services,SaaS ERP License,SMB,Online Store,11502.85,2490.37,1442.62,1622.53,1452.15,1282.6,4664.73,40.55,10740.4,11502.85
TXN-16883,2024-09-30,September,Q3,2024,Europe,Netherlands,Amsterdam,Consumer Goods,Sales,Software Services,SaaS ERP License,SMB,Direct Sales,20041.09,4802.15,2054.85,2491.57,47.65,2065.66,8626.86,43.05,17765.6,20041.09
TXN-16884,2024-09-30,September,Q3,2024,north america,USA,San Francisco,Consumer Goods,Sales,Electronics,UltraBook Enterprise,Enterprise,Reseller Network,2802.29,1982.46,359.5,445.61,402.27,66.23,-51.51,-1.84,2635.01,2802.29
TXN-16885,2024-09-30,September,Q3,2024,Middle East & Africa,South Africa,Johannesburg,Financial Services,Engineering,Hardware Systems,Server Rack X1,SMB,Partner Channel,55666.6,32133.98,7265.46,8397.89,5527.62,1946.96,5922.31,10.64,56640.27,55666.6
TXN-16886,2024-09-30,September,Q3,2024,Middle East & Africa,Saudi Arabia,Riyadh,Digital Services,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Online Store,51708.32,22557.29,5470.31,7642.62,926.07,2909.51,13128.59,25.39,50121.84,51708.32
TXN-16887,2024-10-01,October,Q4,2024,Europe,UK,London,Consumer Goods,Marketing,Professional Consulting,Implementation Services,SMB,Online Store,34753.64,15724.16,3619.85,1704.38,872.76,2581.67,11123.58,32.01,38572.87,34753.64
TXN-16888,2024-10-01,October,Q4,2024,Europe,Netherlands,Amsterdam,Digital Services,Sales,Hardware Systems,Edge Compute Node,Mid-Market,Reseller Network,51754.3,32388.86,6720.26,3090.53,1703.9,2105.48,7449.17,14.39,47015.56,51754.3
TXN-16889,2024-10-01,October,Q4,2024,Asia Pacific,Japan,Tokyo,Financial Services,Marketing,Hardware Systems,Edge Compute Node,Mid-Market,Direct Sales,98356.09,55150.95,10187.02,7080.63,5288.2,5651.93,20285.56,20.62,98608.71,98356.09
TXN-16890,2024-10-01,October,Q4,2024,North America,USA,San Francisco,Digital Services,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,38076.39,12130.26,4884.39,3168.41,2314.85,2609.27,15284.06,40.14,39255.7,38076.39
TXN-16891,2024-10-01,October,Q4,2024,Europe,France,Paris,Consumer Goods,Sales,Electronics,Smart Hub Pro,SMB,Partner Channel,9353.36,6593.36,1402.79,910.81,1240.43,150.8,295.6,3.16,8281.45,9353.36
TXN-16892,2024-10-01,October,Q4,2024,North America,USA,Chicago,Financial Services,Operations,Hardware Systems,Server Rack X1,Consumer,Reseller Network,56245.46,29603.93,10744.65,3426.27,2784.0,1430.96,11039.65,19.63,62673.77,56245.46
TXN-16893,2024-10-01,October,Q4,2024,Latin America,Colombia,Bogota,Enterprise Solutions,Engineering,Electronics,4K Display Monitor,Enterprise,Online Store,14663.65,8996.79,2482.08,1069.72,883.82,563.08,1551.98,10.58,14104.61,14663.65
TXN-16894,2024-10-01,October,Q4,2024,North America,Canada,Toronto,Financial Services,Customer Support,Software Services,CyberShield Security,Enterprise,Direct Sales,24972.11,7224.43,3042.44,2430.72,2517.13,1869.39,10405.13,41.67,22081.29,24972.11
TXN-16895,2024-10-01,October,Q4,2024,Europe,UK,London,Enterprise Solutions,Customer Support,Software Services,SaaS ERP License,Consumer,Direct Sales,51249.48,10605.32,8245.44,4673.56,5264.57,5657.35,22067.81,43.06,57210.81,51249.48
TXN-16896,2024-10-01,October,Q4,2024,Asia Pacific,India,Mumbai,Digital Services,Operations,Hardware Systems,Storage Array V2,SMB,Online Store,80304.37,51950.75,16639.26,3920.23,10540.85,1693.6,6100.53,7.6,88360.47,80304.37
TXN-16897,2024-10-01,October,Q4,2024,Middle East & Africa,South Africa,Johannesburg,Digital Services,Operations,Software Services,CyberShield Security,Enterprise,Online Store,18936.52,3091.81,3479.7,1407.67,1136.1,1252.03,9705.31,51.25,17525.25,18936.52
TXN-16898,2024-10-01,October,Q4,2024,North America,USA,Chicago,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Partner Channel,58265.09,25682.77,9090.69,4130.67,4961.63,3161.89,16199.07,27.8,55660.53,58265.09
TXN-16899,2024-10-02,October,Q4,2024,North America,USA,Chicago,Financial Services,Customer Support,Professional Consulting,Advisory Subscription,SMB,Online Store,23610.58,12934.37,5178.87,1806.77,1313.5,644.53,3046.04,12.9,24584.47,23610.58
TXN-16900,2024-10-02,October,Q4,2024,North America,USA,San Francisco,Digital Services,Sales,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,15370.04,6097.68,1729.58,980.15,1543.57,725.04,5837.59,37.98,16787.09,15370.04
TXN-16901,2024-10-02,October,Q4,2024,North America,Canada,Toronto,Financial Services,Customer Support,Software Services,CyberShield Security,Enterprise,Direct Sales,23779.02,5962.32,3914.87,1376.59,2204.54,1732.86,10792.38,45.39,22938.07,23779.02
TXN-16902,2024-10-02,October,Q4,2024,Europe,Netherlands,Amsterdam,Digital Services,Operations,Software Services,CyberShield Security,Enterprise,Direct Sales,16952.06,3076.29,2277.13,1666.99,519.17,1443.55,8488.1,50.07,18614.18,16952.06
TXN-16903,2024-10-02,October,Q4,2024,North America,Canada,Toronto,Consumer Goods,Engineering,Software Services,AI Analytics Platform,SMB,Online Store,46632.82,7491.02,5060.44,2265.38,6847.81,5723.6,26092.38,55.95,47442.71,46632.82
TXN-16904,2024-10-02,October,Q4,2024,Europe,Germany,Frankfurt,Consumer Goods,Operations,Cloud Infrastructure,Object Storage Multi-Region,SMB,Online Store,42001.73,17852.16,4499.04,1771.36,5170.66,2390.13,15489.04,36.88,43670.45,42001.73
TXN-16905,2024-10-02,October,Q4,2024,Europe,UK,London,Enterprise Solutions,Engineering,Electronics,4K Display Monitor,Enterprise,Direct Sales,16907.34,12085.16,1757.84,1603.51,2158.71,403.33,1057.5,6.25,16841.15,16907.34
TXN-16906,2024-10-02,October,Q4,2024,Europe,France,Paris,Digital Services,Customer Support,Electronics,UltraBook Enterprise,Consumer,Partner Channel,7940.02,4455.58,1706.08,342.08,3.13,193.6,1242.68,15.65,8407.38,7940.02
TXN-16907,2024-10-03,October,Q4,2024,Latin America,Mexico,Mexico City,Digital Services,Customer Support,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Direct Sales,23908.69,7418.42,4963.56,1971.91,1629.29,1995.33,7559.47,31.62,22236.17,23908.69
TXN-16908,2024-10-03,October,Q4,2024,Middle East & Africa,UAE,Dubai,Financial Services,Operations,Software Services,CyberShield Security,Enterprise,Partner Channel,37471.97,10871.69,4988.76,3221.41,5179.84,2715.02,15675.09,41.83,36725.49,37471.97
TXN-16909,2024-10-03,October,Q4,2024,Europe,UK,London,Enterprise Solutions,Operations,Electronics,4K Display Monitor,Mid-Market,Reseller Network,9342.17,5388.57,1605.81,861.02,48.01,254.41,1232.36,13.19,10342.78,9342.17
TXN-16910,2024-10-03,October,Q4,2024,North America,Canada,Toronto,Enterprise Solutions,Engineering,Software Services,CyberShield Security,Enterprise,Direct Sales,38893.01,11402.15,8104.4,1618.78,5725.31,2257.51,15510.17,39.88,39399.58,38893.01
TXN-16911,2024-10-03,October,Q4,2024,North America,Canada,Toronto,Consumer Goods,Marketing,Electronics,Wireless Headset Pro,Enterprise,Partner Channel,15040.3,10035.33,2783.12,1380.85,1583.92,255.62,585.38,3.89,14099.39,15040.3
TXN-16912,2024-10-03,October,Q4,2024,Europe,UK,London,Digital Services,Sales,Software Services,SaaS ERP License,Enterprise,Partner Channel,54343.47,11475.94,11335.59,4688.94,2359.87,3017.56,23825.44,43.84,50365.45,54343.47
TXN-16913,2024-10-03,October,Q4,2024,Europe,UK,London,Digital Services,Operations,Hardware Systems,Server Rack X1,Enterprise,Direct Sales,96011.01,56958.84,20493.84,9314.34,13865.65,3194.83,6049.16,6.3,104948.76,96011.01
TXN-16914,2024-10-03,October,Q4,2024,Asia Pacific,Australia,Sydney,Digital Services,Marketing,Software Services,SaaS ERP License,SMB,Partner Channel,24952.37,4790.27,2946.66,2421.32,321.0,2703.6,12090.52,48.45,24271.77,24952.37
TXN-16915,2024-10-04,October,Q4,2024,Europe,UK,London,Financial Services,Sales,Hardware Systems,Storage Array V2,SMB,Direct Sales,76656.96,52080.14,11572.09,7369.11,913.2,1448.02,4187.6,5.46,78478.26,76656.96
TXN-16916,2024-10-04,October,Q4,2024,North America,USA,San Francisco,Digital Services,Sales,Hardware Systems,Edge Compute Node,Enterprise,Direct Sales,13865.02,8424.4,1893.84,1347.96,1315.61,554.61,1644.21,11.86,13644.62,13865.02
TXN-16917,2024-10-04,October,Q4,2024,north america,USA,New York,Digital Services,Engineering,Hardware Systems,Edge Compute Node,Mid-Market,Partner Channel,38921.4,22451.27,5015.9,3367.67,4420.96,1595.21,6491.35,16.68,41080.11,38921.4
TXN-16918,2024-10-04,October,Q4,2024,Europe,France,Paris,Enterprise Solutions,Marketing,Electronics,Smart Hub Pro,SMB,Reseller Network,11322.22,7497.28,2287.97,909.84,334.25,187.99,439.14,3.88,11626.67,11322.22
TXN-16919,2024-10-04,October,Q4,2024,Europe,Germany,Frankfurt,Digital Services,Customer Support,Software Services,Cloud Database Engine,Enterprise,Direct Sales,23739.44,3638.39,3147.9,1680.86,2649.87,2354.68,12917.61,54.41,23936.44,23739.44
TXN-16920,2024-10-04,October,Q4,2024,North America,USA,San Francisco,Consumer Goods,Marketing,Professional Consulting,24/7 Premium Support,Consumer,Online Store,12806.42,6934.92,1364.79,883.65,1496.9,381.23,3241.83,25.31,13237.98,12806.42
TXN-16921,2024-10-04,October,Q4,2024,Latin America,Brazil,Sao Paulo,Enterprise Solutions,Engineering,Hardware Systems,Server Rack X1,Mid-Market,Direct Sales,12525.24,6548.75,1905.83,1062.18,1268.4,452.8,2555.68,20.4,11987.11,12525.24
TXN-16922,2024-10-04,October,Q4,2024,Asia Pacific,Australia,Sydney,Financial Services,Engineering,Electronics,Wireless Headset Pro,Mid-Market,Online Store,7416.15,4510.25,1605.69,312.93,948.38,162.98,824.3,11.11,7534.83,7416.15
TXN-16923,2024-10-04,October,Q4,2024,Asia Pacific,Australia,Sydney,Enterprise Solutions,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Consumer,Online Store,49424.55,16376.19,8252.79,2631.3,849.25,3260.72,18903.55,38.25,53530.03,49424.55
TXN-16924,2024-10-05,October,Q4,2024,Latin America,Colombia,Bogota,Financial Services,Engineering,Software Services,SaaS ERP License,,Direct Sales,36607.43,8834.68,4131.7,3008.02,2273.37,2057.3,18575.73,50.74,40429.74,36607.43
TXN-16925,2024-10-05,October,Q4,2024,North America,USA,New York,Financial Services,Engineering,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Reseller Network,51126.08,21647.53,7309.73,2793.54,1327.9,2951.12,16424.16,32.12,48261.84,51126.08
TXN-16926,2024-10-05,October,Q4,2024,Latin America,Brazil,Sao Paulo,Consumer Goods,Operations,Electronics,UltraBook Enterprise,Enterprise,Partner Channel,1547.15,1022.33,239.28,133.62,95.24,41.26,110.66,7.15,1598.86,1547.15
TXN-16927,2024-10-05,October,Q4,2024,Europe,UK,London,Enterprise Solutions,Engineering,Software Services,SaaS ERP License,SMB,Online Store,48898.48,10552.77,6041.37,4490.84,3620.73,3985.81,23827.69,48.73,45787.54,48898.48
TXN-16928,2024-10-05,October,Q4,2024,Asia Pacific,Australia,Sydney,Digital Services,Sales,Software Services,AI Analytics Platform,Enterprise,Partner Channel,25983.99,4747.94,4423.85,1742.66,3509.62,2428.03,12641.51,48.65,27981.59,25983.99
TXN-16929,2024-10-05,October,Q4,2024,North America,USA,New York,Consumer Goods,Customer Support,Electronics,UltraBook Enterprise,Consumer,Partner Channel,6733.26,4196.95,1090.3,275.48,782.03,232.44,938.09,13.93,7098.78,6733.26
TXN-16930,2024-10-05,October,Q4,2024,Europe,France,Paris,Digital Services,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Consumer,Online Store,67398.28,26234.65,11765.73,5938.36,2913.22,3908.94,19550.6,29.01,60782.64,67398.28
TXN-16931,2024-10-05,October,Q4,2024,Middle East & Africa,South Africa,Johannesburg,Digital Services,Sales,Software Services,AI Analytics Platform,SMB,Online Store,36736.98,9528.31,5135.14,2151.95,4566.7,2182.45,17739.13,48.29,34412.39,36736.98
TXN-16932,2024-10-05,October,Q4,2024,Europe,Germany,Frankfurt,Digital Services,Marketing,Electronics,Wireless Headset Pro,Mid-Market ,Reseller Network,9152.23,6255.33,1688.28,545.22,114.35,115.03,548.37,5.99,8138.01,9152.23
TXN-16933,2024-10-05,October,Q4,2024,Asia Pacific,Singapore,Singapore,Digital Services,Sales,Professional Consulting,Implementation Services,Consumer,Direct Sales,11784.21,6412.42,2570.81,669.84,1058.38,282.2,1848.94,15.69,12900.77,11784.21
TXN-16934,2024-10-06,October,Q4,2024,North America,Canada,Toronto,Financial Services,Engineering,Electronics,UltraBook Enterprise,Mid-Market,Online Store,13033.48,7824.78,2458.87,847.59,42.61,452.8,1449.44,11.12,12350.28,13033.48
TXN-16935,2024-10-06,October,Q4,2024,Latin America,Colombia,Bogota,Enterprise Solutions,Engineering,Software Services,CyberShield Security,Consumer,Direct Sales,28357.48,4885.36,5800.93,2075.0,433.56,2469.66,13126.53,46.29,28139.3,28357.48
TXN-16936,2024-10-06,October,Q4,2024,North America,USA,Chicago,Enterprise Solutions,Customer Support,Professional Consulting,Implementation Services,Mid-Market,Online Store,11511.82,6019.49,1780.55,821.82,701.83,521.89,2368.07,20.57,12379.32,11511.82
TXN-16937,2024-10-06,October,Q4,2024,North America,Canada,Toronto,Enterprise Solutions,Operations,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,3994.57,2395.82,637.39,160.94,144.4,159.45,640.97,16.05,3633.96,3994.57
TXN-16938,2024-10-06,October,Q4,2024,Latin America,Mexico,Mexico City,Digital Services,Engineering,Electronics,UltraBook Enterprise,Enterprise,Online Store,2867.91,1875.26,450.27,114.91,399.66,45.0,382.47,13.34,3110.08,2867.91
TXN-16939,2024-10-06,October,Q4,2024,North America,Canada,Toronto,Financial Services,Marketing,Software Services,AI Analytics Platform,Enterprise,Partner Channel,13088.92,1969.97,2298.26,737.1,724.09,1100.39,6983.2,53.35,12353.35,13088.92
TXN-16940,2024-10-07,October,Q4,2024,North America,USA,Chicago,Consumer Goods,Sales,Cloud Infrastructure,Object Storage Multi-Region,Consumer,Direct Sales,67187.11,29796.61,9118.53,6131.43,2748.27,4628.29,17512.25,26.06,73753.01,67187.11
TXN-16941,2024-10-07,October,Q4,2024,Middle East & Africa,UAE,Dubai,Financial Services,Operations,Electronics,Wireless Headset Pro,Mid-Market,Partner Channel,1633.78,1150.97,276.34,128.33,178.87,35.69,42.45,2.6,1709.99,1633.78
TXN-16942,2024-10-07,October,Q4,2024,Europe,France,Paris,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,Enterprise,Reseller Network,41889.6,23301.43,6529.77,3454.13,1850.15,1902.23,6702.04,16.0,39332.1,41889.6
TXN-16943,2024-10-07,October,Q4,2024,North America,Canada,Toronto,Consumer Goods,Operations,Professional Consulting,Implementation Services,Enterprise,Direct Sales,21621.9,8812.37,3227.81,2111.52,1838.78,974.74,6495.46,30.04,23226.57,21621.9
TXN-16944,2024-10-07,October,Q4,2024,Europe,Netherlands,Amsterdam,Financial Services,Marketing,Professional Consulting,24/7 Premium Support,Enterprise ,Direct Sales,14401.63,7700.71,1948.61,783.73,2002.93,855.31,3113.27,21.62,14725.06,14401.63
TXN-16945,2024-10-07,October,Q4,2024,Middle East & Africa,South Africa,Johannesburg,Enterprise Solutions,Engineering,Electronics,4K Display Monitor,SMB,Online Store,10237.7,7061.07,1870.23,896.57,318.56,230.77,179.06,1.75,10809.77,10237.7
