Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales,Gross Profit,Operating Profit,Gross Margin,Budget Variance,Budget Utilization,Total Expense,Cost Ratio
TXN-15013,2024-04-15,April,Q2,2024,North America,USA,New York,Enterprise Solutions,Customer Support,Software Services,Cloud Database Engine,Mid-Market,Direct Sales,37660.35,9504.39,8080.77,2893.42,2173.18,2330.91,14850.86,39.43,36434.0,37660.35,28155.96,17181.77,74.76,1226.35,103.37,22809.49,60.57
TXN-15014,2024-04-15,April,Q2,2024,North America,USA,Chicago,Digital Services,Sales,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,43100.2,17470.36,6264.48,3547.53,1803.77,2254.71,13563.12,31.47,45477.43,43100.2,25629.84,15817.83,59.47,-2377.23,94.77,29537.08,68.53
TXN-15015,2024-04-16,April,Q2,2024,Asia Pacific,Singapore,Singapore,Digital Services,Operations,Software Services,Ai Analytics Platform,Consumer,Online Store,27963.35,6084.6,5891.63,1584.09,2565.55,1787.01,12616.02,45.12,30750.1,27963.35,21878.75,14403.03,78.24,-2786.75,90.94,15347.33,54.88
TXN-15016,2024-04-16,April,Q2,2024,North America,Canada,Toronto,Digital Services,Operations,Software Services,Saas Erp License,Enterprise,Online Store,10405.36,3072.87,1307.74,1243.0,653.19,525.09,4256.66,40.91,9200.61,10405.36,7332.49,4781.75,70.47,1204.75,113.09,6148.7,59.09
TXN-15017,2024-04-16,April,Q2,2024,Europe,France,Paris,Enterprise Solutions,Engineering,Electronics,Wireless Headset Pro,Enterprise,Partner Channel,9425.02,6110.46,1787.98,1085.54,149.57,251.21,189.83,2.01,9366.73,9425.02,3314.56,441.04,35.17,58.29,100.62,9235.19,97.99
TXN-15018,2024-04-16,April,Q2,2024,Asia Pacific,India,Mumbai,Enterprise Solutions,Operations,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Reseller Network,9993.05,3567.28,1124.28,707.4,85.78,766.05,3828.04,38.31,8943.69,9993.05,6425.77,4594.09,64.3,1049.36,111.73,6165.01,61.69
TXN-15019,2024-04-16,April,Q2,2024,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Sales,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Online Store,48590.67,21275.29,6044.5,3550.45,1937.46,2948.88,14771.55,30.4,46064.74,48590.67,27315.38,17720.43,56.22,2525.93,105.48,33819.12,69.6
TXN-15020,2024-04-16,April,Q2,2024,Europe,France,Paris,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Online Store,50593.42,19767.96,5771.71,5757.03,5378.67,3455.73,15840.99,31.31,46273.57,50593.42,30825.46,19296.72,60.93,4319.85,109.34,34752.43,68.69
TXN-15021,2024-04-16,April,Q2,2024,North America,USA,Chicago,Financial Services,Marketing,Software Services,Ai Analytics Platform,Mid-Market,Online Store,9719.2,2489.09,1527.33,778.12,8.0,967.65,3957.01,40.71,9976.65,9719.2,7230.11,4924.66,74.39,-257.45,97.42,5762.19,59.29
TXN-15022,2024-04-16,April,Q2,2024,Asia Pacific,Singapore,Singapore,Digital Services,Engineering,Hardware Systems,Network Switch 48P,Mid-Market,Online Store,28701.74,16175.63,4482.62,2666.45,4011.4,753.74,4623.3,16.11,28901.73,28701.74,12526.11,5377.04,43.64,-199.99,99.31,24078.44,83.89
TXN-15023,2024-04-17,April,Q2,2024,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Engineering,Software Services,Saas Erp License,Enterprise,Partner Channel,31519.03,9272.9,6757.24,2651.79,4460.07,1278.97,11558.13,36.67,34662.14,31519.03,22246.13,12837.1,70.58,-3143.11,90.93,19960.9,63.33
TXN-15024,2024-04-17,April,Q2,2024,Middle East & Africa,UAE,Dubai,Enterprise Solutions,Marketing,Electronics,Ultrabook Enterprise,SMB,Direct Sales,6195.12,3465.97,1003.68,386.29,68.21,271.25,1067.93,17.24,5587.2,6195.12,2729.15,1339.18,44.05,607.92,110.88,5127.19,82.76
TXN-15025,2024-04-17,April,Q2,2024,North America,USA,Chicago,Digital Services,Sales,Professional Consulting,Implementation Services,Mid-Market,Partner Channel,22647.79,9357.91,3546.17,1908.83,2079.41,1683.6,6151.28,27.16,20927.78,22647.79,13289.88,7834.88,58.68,1720.01,108.22,16496.51,72.84
TXN-15026,2024-04-17,April,Q2,2024,Asia Pacific,Australia,Sydney,Digital Services,Marketing,Hardware Systems,Storage Array V2,Enterprise,Partner Channel,87224.02,45282.02,11126.82,9569.96,6337.9,2986.3,18258.92,20.93,90265.58,87224.02,41942.0,21245.22,48.09,-3041.56,96.63,68965.1,79.07
TXN-15027,2024-04-17,April,Q2,2024,Europe,France,Paris,Enterprise Solutions,Sales,Software Services,Cloud Database Engine,Mid-Market,Partner Channel,13877.79,3147.5,2854.35,1315.41,1406.96,1199.94,5360.59,38.63,13378.26,13877.79,10730.29,6560.53,77.32,499.53,103.73,8517.2,61.37
TXN-15028,2024-04-17,April,Q2,2024,North America,USA,Chicago,Financial Services,Marketing,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Online Store,54381.94,20699.9,9074.1,6275.87,7811.49,3841.83,14490.24,26.65,58422.3,54381.94,33682.04,18332.07,61.94,-4040.36,93.08,39891.7,73.35
TXN-15029,2024-04-17,April,Q2,2024,North America,USA,Chicago,Financial Services,Engineering,Electronics,Smart Hub Pro,SMB,Direct Sales,15745.4,10363.7,3110.75,1207.7,442.64,380.32,682.93,4.34,16813.42,15745.4,5381.7,1063.25,34.18,-1068.02,93.65,15062.47,95.66
TXN-15030,2024-04-17,April,Q2,2024,Asia Pacific,Japan,Tokyo,Consumer Goods,Customer Support,Electronics,Ultrabook Enterprise,Mid-Market,Online Store,4085.62,2680.31,427.28,186.55,112.02,134.85,656.63,16.07,4340.06,4085.62,1405.31,791.48,34.4,-254.44,94.14,3428.99,83.93
TXN-15031,2024-04-17,April,Q2,2024,Asia Pacific,India,Mumbai,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Online Store,40704.54,17920.69,7547.65,4670.61,1706.56,2322.93,8242.66,20.25,41664.76,40704.54,22783.85,10565.59,55.97,-960.22,97.7,32461.88,79.75
TXN-15032,2024-04-18,April,Q2,2024,North America,USA,New York,Consumer Goods,Operations,Software Services,Ai Analytics Platform,Enterprise,Reseller Network,40171.52,9301.26,8154.39,1773.87,3279.37,2465.63,18476.37,45.99,35445.47,40171.52,30870.26,20942.0,76.85,4726.05,113.33,21695.15,54.01
TXN-15033,2024-04-18,April,Q2,2024,Asia Pacific,Australia,Sydney,Digital Services,Marketing,Hardware Systems,Server Rack X1,SMB,Direct Sales,61932.49,42070.15,12479.51,5669.42,6262.95,1211.52,501.89,0.81,57113.79,61932.49,19862.34,1713.41,32.07,4818.7,108.44,61430.6,99.19
TXN-15034,2024-04-18,April,Q2,2024,North America,USA,San Francisco,Consumer Goods,Engineering,Electronics,Smart Hub Pro,Enterprise,Direct Sales,16515.07,10464.9,2713.56,1469.42,2389.18,320.15,1547.04,9.37,17042.56,16515.07,6050.17,1867.19,36.63,-527.49,96.9,14968.03,90.63
TXN-15035,2024-04-18,April,Q2,2024,North America,Canada,Toronto,Financial Services,Marketing,Software Services,Cloud Database Engine,Mid-Market,Partner Channel,43276.0,11586.53,7364.87,4836.45,4504.06,3985.01,15503.14,35.82,42219.02,43276.0,31689.47,19488.15,73.23,1056.98,102.5,27772.86,64.18
TXN-15036,2024-04-18,April,Q2,2024,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Marketing,Electronics,Smart Hub Pro,SMB,Online Store,1820.72,1153.69,340.65,82.34,27.39,27.88,216.16,11.87,1654.62,1820.72,667.03,244.04,36.64,166.1,110.04,1604.56,88.13
TXN-15037,2024-04-18,April,Q2,2024,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Operations,Professional Consulting,Advisory Subscription,Enterprise,Reseller Network,9006.96,4378.2,1462.91,434.38,321.87,406.69,2324.78,25.81,9594.6,9006.96,4628.76,2731.47,51.39,-587.64,93.88,6682.18,74.19
TXN-15038,2024-04-18,April,Q2,2024,Middle East & Africa,Saudi Arabia,Riyadh,Digital Services,Marketing,Hardware Systems,Server Rack X1,Mid-Market,Direct Sales,58518.86,33451.13,8514.69,6610.2,5859.51,2432.81,7510.03,12.83,53374.64,58518.86,25067.73,9942.84,42.84,5144.22,109.64,51008.83,87.17
TXN-15039,2024-04-18,April,Q2,2024,Europe,Germany,Frankfurt,Enterprise Solutions,Marketing,Cloud Infrastructure,Load Balancer Cluster,Consumer,Direct Sales,18322.75,7044.86,2723.15,1437.51,1505.78,793.43,6323.8,34.51,17311.87,18322.75,11277.89,7117.23,61.55,1010.88,105.84,11998.95,65.49
TXN-15040,2024-04-18,April,Q2,2024,Europe,France,Paris,Digital Services,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Online Store,18046.95,5625.3,1926.67,845.11,260.08,930.18,8719.69,48.32,16119.88,18046.95,12421.65,9649.87,68.83,1927.07,111.95,9327.26,51.68
TXN-15041,2024-04-18,April,Q2,2024,Asia Pacific,Singapore,Singapore,Financial Services,Operations,Software Services,Ai Analytics Platform,Enterprise,Partner Channel,6742.68,1968.91,1377.15,466.25,911.53,416.34,2514.03,37.29,6405.96,6742.68,4773.77,2930.37,70.8,336.72,105.26,4228.65,62.71
TXN-15042,2024-04-18,April,Q2,2024,Europe,Germany,Frankfurt,Enterprise Solutions,Engineering,Electronics,Wireless Headset Pro,Mid-Market,Online Store,6070.04,3524.51,608.03,399.21,576.42,263.29,1275.0,21.0,6114.5,6070.04,2545.53,1538.29,41.94,-44.46,99.27,4795.04,79.0
TXN-15043,2024-04-18,April,Q2,2024,Asia Pacific,Singapore,Singapore,Digital Services,Engineering,Software Services,Ai Analytics Platform,Enterprise,Direct Sales,30808.51,8989.07,3363.12,2095.03,2147.78,2786.98,13574.31,44.06,33050.42,30808.51,21819.44,16361.29,70.82,-2241.91,93.22,17234.2,55.94
TXN-15044,2024-04-18,April,Q2,2024,North America,USA,Chicago,Financial Services,Customer Support,Hardware Systems,Edge Compute Node,Consumer,Direct Sales,88463.04,53169.21,9932.71,4619.53,9147.05,3572.0,17169.59,19.41,81402.77,88463.04,35293.83,20741.59,39.9,7060.27,108.67,71293.45,80.59
TXN-15045,2024-04-18,April,Q2,2024,Middle East & Africa,UAE,Dubai,Digital Services,Sales,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Direct Sales,47103.53,16316.03,8444.72,4343.67,5.86,3734.04,14265.07,30.28,43627.84,47103.53,30787.5,17999.11,65.36,3475.69,107.97,32838.46,69.72
TXN-15046,2024-04-19,April,Q2,2024,Middle East & Africa,South Africa,Johannesburg,Consumer Goods,Sales,Electronics,4K Display Monitor,Mid-Market,Online Store,16227.76,11290.24,1865.05,1243.29,1081.03,463.57,1365.61,8.42,15343.47,16227.76,4937.52,1829.18,30.43,884.29,105.76,14862.15,91.58
TXN-15047,2024-04-19,April,Q2,2024,Latin America,Brazil,Sao Paulo,Consumer Goods,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Online Store,50284.76,20062.53,9692.97,2981.43,33.86,2189.33,15358.5,30.54,48449.06,50284.76,30222.23,17547.83,60.1,1835.7,103.79,34926.26,69.46
TXN-15048,2024-04-19,April,Q2,2024,Middle East & Africa,Saudi Arabia,Riyadh,Enterprise Solutions,Marketing,Electronics,Smart Hub Pro,Mid-Market,Online Store,6663.18,3920.92,868.49,578.47,687.75,237.78,1057.52,15.87,7369.59,6663.18,2742.26,1295.3,41.16,-706.41,90.41,5605.66,84.13
TXN-15049,2024-04-19,April,Q2,2024,Asia Pacific,Australia,Sydney,Digital Services,Customer Support,Software Services,Cybershield Security,Mid-Market,Partner Channel,29636.77,6970.13,6431.08,2053.57,3564.74,2118.86,12063.13,40.7,29378.65,29636.77,22666.64,14181.99,76.48,258.12,100.88,17573.64,59.3
TXN-15050,2024-04-19,April,Q2,2024,North America,USA,New York,Enterprise Solutions,Customer Support,Cloud Infrastructure,Load Balancer Cluster,SMB,Online Store,23959.96,10507.82,4399.35,2641.99,1011.58,1553.79,4857.01,20.27,23181.74,23959.96,13452.14,6410.8,56.14,778.22,103.36,19102.95,79.73
TXN-15051,2024-04-19,April,Q2,2024,North America,USA,Chicago,Enterprise Solutions,Customer Support,Software Services,Saas Erp License,Enterprise,Direct Sales,45713.58,12536.79,8755.92,3580.78,2915.26,2992.45,17847.64,39.04,43099.87,45713.58,33176.79,20840.09,72.58,2613.71,106.06,27865.94,60.96
TXN-15052,2024-04-19,April,Q2,2024,Asia Pacific,Australia,Sydney,Financial Services,Operations,Cloud Infrastructure,Load Balancer Cluster,SMB,Reseller Network,60013.77,24484.94,9118.13,3430.5,0.0,2645.29,20334.91,33.88,53103.91,60013.77,35528.83,22980.2,59.2,6909.86,113.01,39678.86,66.12
TXN-15053,2024-04-19,April,Q2,2024,Europe,Netherlands,Amsterdam,Financial Services,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Consumer,Online Store,52170.87,17961.69,10295.96,4937.46,1950.27,3014.59,15961.17,30.59,56004.23,52170.87,34209.18,18975.76,65.57,-3833.36,93.16,36209.7,69.41
TXN-15054,2024-04-19,April,Q2,2024,Asia Pacific,Japan,Tokyo,Consumer Goods,Sales,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Online Store,11408.3,3803.99,1795.46,720.28,1639.1,926.47,4162.1,36.48,12407.34,11408.3,7604.31,5088.57,66.66,-999.04,91.95,7246.2,63.52
TXN-15055,2024-04-19,April,Q2,2024,Europe,Germany,Frankfurt,Enterprise Solutions,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Online Store,44320.86,17617.35,8052.67,3347.14,1962.17,3208.23,12095.47,27.29,47796.2,44320.86,26703.51,15303.7,60.25,-3475.34,92.73,32225.39,72.71
TXN-15056,2024-04-19,April,Q2,2024,North America,USA,Chicago,Consumer Goods,Engineering,Professional Consulting,24/7 Premium Support,SMB,Direct Sales,12008.3,5605.74,1691.86,1387.71,297.05,844.02,2478.97,20.64,13179.7,12008.3,6402.56,3322.99,53.32,-1171.4,91.11,9529.33,79.36
TXN-15057,2024-04-20,April,Q2,2024,Europe,UK,London,Consumer Goods,Engineering,Electronics,Smart Hub Pro,Enterprise,Direct Sales,2583.19,1611.64,335.14,107.35,90.4,65.85,463.21,17.93,2460.58,2583.19,971.55,529.06,37.61,122.61,104.98,2119.98,82.07
TXN-15058,2024-04-20,April,Q2,2024,Middle East & Africa,UAE,Dubai,Financial Services,Customer Support,Electronics,Ultrabook Enterprise,Enterprise,Online Store,14182.03,9172.62,2131.79,1118.5,584.4,290.64,1468.48,10.35,13203.08,14182.03,5009.41,1759.12,35.32,978.95,107.41,12713.55,89.65
TXN-15059,2024-04-20,April,Q2,2024,Asia Pacific,Australia,Sydney,Enterprise Solutions,Sales,Software Services,Cloud Database Engine,Enterprise,Direct Sales,31929.45,9257.49,6500.09,2694.84,3087.3,2898.5,10578.53,33.13,32062.44,31929.45,22671.96,13477.03,71.01,-132.99,99.59,21350.92,66.87
TXN-15060,2024-04-20,April,Q2,2024,Latin America,Brazil,Sao Paulo,Digital Services,Engineering,Professional Consulting,Implementation Services,SMB,Direct Sales,35653.16,15333.47,4164.61,2677.45,2656.24,2615.39,10862.24,30.47,37898.48,35653.16,20319.69,13477.63,56.99,-2245.32,94.08,24790.92,69.53
TXN-15061,2024-04-20,April,Q2,2024,North America,USA,San Francisco,Financial Services,Engineering,Professional Consulting,Advisory Subscription,Mid-Market,Reseller Network,10709.77,5677.72,1462.05,1104.61,908.28,598.18,1867.21,17.43,10019.0,10709.77,5032.05,2465.39,46.99,690.77,106.89,8842.56,82.57
TXN-15062,2024-04-20,April,Q2,2024,Asia Pacific,Australia,Sydney,Consumer Goods,Sales,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,5475.24,3782.09,657.54,349.94,755.94,161.06,524.61,9.58,5781.58,5475.24,1693.15,685.67,30.92,-306.34,94.7,4950.63,90.42
TXN-15063,2024-04-20,April,Q2,2024,Europe,Netherlands,Amsterdam,Enterprise Solutions,Engineering,Software Services,Ai Analytics Platform,Mid-Market,Online Store,10705.53,2158.66,2220.07,1116.55,1467.57,959.83,4250.42,39.7,11046.1,10705.53,8546.87,5210.25,79.84,-340.57,96.92,6455.11,60.3
TXN-15064,2024-04-20,April,Q2,2024,North America,USA,San Francisco,Consumer Goods,Sales,Software Services,Ai Analytics Platform,SMB,Online Store,26165.71,5567.42,5357.19,1421.86,3055.22,1335.93,12483.31,47.71,26466.09,26165.71,20598.29,13819.24,78.72,-300.38,98.87,13682.4,52.29
TXN-15065,2024-04-20,April,Q2,2024,North America,USA,New York,Enterprise Solutions,Operations,Professional Consulting,Implementation Services,Enterprise,Online Store,6166.39,2523.72,1144.78,373.62,590.91,342.42,1781.85,28.9,5634.73,6166.39,3642.67,2124.27,59.07,531.66,109.44,4384.54,71.1
TXN-15066,2024-04-20,April,Q2,2024,Europe,France,Paris,Consumer Goods,Operations,Professional Consulting,24/7 Premium Support,Enterprise,Direct Sales,18065.28,7598.43,2526.45,1877.08,859.3,1428.2,4635.12,25.66,17158.6,18065.28,10466.85,6063.32,57.94,906.68,105.28,13430.16,74.34
TXN-15067,2024-04-20,April,Q2,2024,North America,Canada,Toronto,Consumer Goods,Engineering,Hardware Systems,Server Rack X1,Consumer,Online Store,88294.36,58028.6,9634.22,3925.5,3944.33,3472.53,13233.51,14.99,88400.05,88294.36,30265.76,16706.04,34.28,-105.69,99.88,75060.85,85.01
TXN-15068,2024-04-20,April,Q2,2024,Middle East & Africa,UAE,Dubai,Consumer Goods,Engineering,Software Services,Cybershield Security,SMB,Direct Sales,49796.12,9743.76,10628.03,4662.18,4294.21,2707.74,22054.41,44.29,45065.1,49796.12,40052.36,24762.15,80.43,4731.02,110.5,27741.71,55.71
TXN-15069,2024-04-20,April,Q2,2024,North America,USA,Chicago,Digital Services,Customer Support,Hardware Systems,Network Switch 48P,Mid-Market,Direct Sales,83869.84,55175.99,17406.19,6203.6,1638.21,1478.24,3605.82,4.3,89071.49,83869.84,28693.85,5084.06,34.21,-5201.65,94.16,80264.02,95.7
TXN-15070,2024-04-20,April,Q2,2024,North America,USA,San Francisco,Consumer Goods,Sales,Electronics,Wireless Headset Pro,Enterprise,Reseller Network,9728.01,5971.33,1833.45,632.74,1043.46,213.97,1076.52,11.07,10538.85,9728.01,3756.68,1290.49,38.62,-810.84,92.31,8651.49,88.93
TXN-15071,2024-04-21,April,Q2,2024,Middle East & Africa,South Africa,Johannesburg,Financial Services,Marketing,Professional Consulting,Advisory Subscription,Enterprise,Direct Sales,14392.61,7642.92,1603.27,1400.93,575.13,795.52,2949.97,20.5,14442.88,14392.61,6749.69,3745.49,46.9,-50.27,99.65,11442.64,79.5
TXN-15072,2024-04-21,April,Q2,2024,Asia Pacific,Australia,Sydney,Digital Services,Operations,Professional Consulting,Implementation Services,SMB,Partner Channel,13873.74,7291.16,2775.35,707.85,1485.23,415.86,2683.52,19.34,13764.49,13873.74,6582.58,3099.38,47.45,109.25,100.79,11190.22,80.66
TXN-15073,2024-04-21,April,Q2,2024,Europe,Netherlands,Amsterdam,Digital Services,Marketing,Software Services,Ai Analytics Platform,Consumer,Partner Channel,29774.32,5196.91,5211.14,2646.55,2763.44,3277.38,13442.34,45.15,31320.11,29774.32,24577.41,16719.72,82.55,-1545.79,95.06,16331.98,54.85
TXN-15074,2024-04-21,April,Q2,2024,Asia Pacific,Australia,Sydney,Consumer Goods,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Direct Sales,63325.4,20705.11,6931.74,4571.81,2329.7,5956.75,25159.99,39.73,63634.77,63325.4,42620.29,31116.74,67.3,-309.37,99.51,38165.41,60.27
TXN-15075,2024-04-21,April,Q2,2024,Europe,Netherlands,Amsterdam,Enterprise Solutions,Marketing,Electronics,Ultrabook Enterprise,Consumer,Online Store,7199.15,4457.35,1038.79,560.83,359.71,215.02,927.16,12.88,7968.81,7199.15,2741.8,1142.18,38.09,-769.66,90.34,6271.99,87.12
TXN-15076,2024-04-21,April,Q2,2024,North America,USA,San Francisco,Enterprise Solutions,Customer Support,Professional Consulting,24/7 Premium Support,Mid-Market,Direct Sales,34627.49,17361.01,5647.9,3687.37,5070.43,1405.15,6526.06,18.85,33406.34,34627.49,17266.48,7931.21,49.86,1221.15,103.66,28101.43,81.15
TXN-15077,2024-04-21,April,Q2,2024,Asia Pacific,Australia,Sydney,Consumer Goods,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Direct Sales,46919.12,19699.04,7854.17,4184.71,4387.84,2658.95,12522.25,26.69,43755.72,46919.12,27220.08,15181.2,58.01,3163.4,107.23,34396.87,73.31
TXN-15078,2024-04-21,April,Q2,2024,Asia Pacific,India,Mumbai,Digital Services,Operations,Electronics,Smart Hub Pro,Enterprise,Online Store,15617.01,10340.15,2447.7,1823.64,376.69,328.62,676.9,4.33,16100.74,15617.01,5276.86,1005.52,33.79,-483.73,97.0,14940.11,95.67
TXN-15079,2024-04-21,April,Q2,2024,Europe,France,Paris,Consumer Goods,Marketing,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Online Store,32425.72,10078.55,3787.5,3790.36,2967.36,1496.48,13272.83,40.93,34831.86,32425.72,22347.17,14769.31,68.92,-2406.14,93.09,19152.89,59.07
TXN-15080,2024-04-22,April,Q2,2024,North America,USA,New York,Financial Services,Operations,Electronics,Smart Hub Pro,Enterprise,Direct Sales,15264.19,9372.57,2371.61,1126.85,1847.42,414.06,1979.1,12.97,16482.27,15264.19,5891.62,2393.16,38.6,-1218.08,92.61,13285.09,87.03
TXN-15081,2024-04-22,April,Q2,2024,Europe,Germany,Frankfurt,Enterprise Solutions,Customer Support,Software Services,Ai Analytics Platform,Enterprise,Direct Sales,134453.9475,9841.82,5590.5,3207.48,3934.29,4233.84,111580.31,82.99,44539.4,43291.32,124612.13,115814.15,92.68,-1248.08,97.2,22873.64,17.01
TXN-15082,2024-04-22,April,Q2,2024,North America,USA,Chicago,Digital Services,Operations,Electronics,Ultrabook Enterprise,Enterprise,Online Store,16463.13,9117.99,2895.43,1331.76,359.75,778.11,2339.84,14.21,17692.01,16463.13,7345.14,3117.95,44.62,-1228.88,93.05,14123.29,85.79
TXN-15083,2024-04-22,April,Q2,2024,North America,USA,Chicago,Digital Services,Customer Support,Professional Consulting,Implementation Services,Enterprise,Direct Sales,21874.72,9857.4,3473.28,928.66,2432.97,1476.65,6138.73,28.06,24481.05,21874.72,12017.32,7615.38,54.94,-2606.33,89.35,15735.99,71.94
TXN-15084,2024-04-22,April,Q2,2024,North America,USA,New York,Digital Services,Sales,Electronics,4K Display Monitor,Mid-Market,Partner Channel,1784.42,1013.31,220.53,136.41,4.07,67.79,346.38,19.41,1639.46,1784.42,771.11,414.17,43.21,144.96,108.84,1438.04,80.59
